scheme,horizon,week,sarima,prophet,xgboost,lstm
static_inverse_rmse,all,,0.2176,0.2581,0.2608,0.2635
horizon_adaptive,1,,0.2104,0.0972,0.0245,0.6679
horizon_adaptive,4,,0.1158,0.2222,0.2043,0.4577
horizon_adaptive,8,,0.0718,0.338,0.2027,0.3875
horizon_adaptive,12,,0.0104,0.4173,0.2707,0.3016
regime_adaptive,1,2019-01-07,0.2104,0.0972,0.0245,0.6679
regime_adaptive,1,2019-01-14,0.2104,0.0972,0.0245,0.6679
regime_adaptive,1,2019-01-21,0.2104,0.0972,0.0245,0.6679
regime_adaptive,1,2019-01-28,0.2104,0.0972,0.0245,0.6679
regime_adaptive,1,2019-02-04,0.2104,0.0972,0.0245,0.6679
regime_adaptive,1,2019-02-11,0.2104,0.0972,0.0245,0.6679
regime_adaptive,1,2019-02-18,0.2104,0.0972,0.0245,0.6679
regime_adaptive,1,2019-02-25,0.2104,0.0972,0.0245,0.6679
regime_adaptive,1,2019-03-04,0.2104,0.0972,0.0245,0.6679
regime_adaptive,1,2019-03-11,0.2104,0.0972,0.0245,0.6679
regime_adaptive,1,2019-03-18,0.2104,0.0972,0.0245,0.6679
regime_adaptive,1,2019-03-25,0.2104,0.0972,0.0245,0.6679
regime_adaptive,1,2019-04-01,0.2104,0.0972,0.0245,0.6679
regime_adaptive,1,2019-04-08,0.2104,0.0972,0.0245,0.6679
regime_adaptive,1,2019-04-15,0.2104,0.0972,0.0245,0.6679
regime_adaptive,1,2019-04-22,0.2104,0.0972,0.0245,0.6679
regime_adaptive,1,2019-04-29,0.2104,0.0972,0.0245,0.6679
regime_adaptive,1,2019-05-06,0.2104,0.0972,0.0245,0.6679
regime_adaptive,1,2019-05-13,0.2104,0.0972,0.0245,0.6679
regime_adaptive,1,2019-05-20,0.2104,0.0972,0.0245,0.6679
regime_adaptive,1,2019-05-27,0.2104,0.0972,0.0245,0.6679
regime_adaptive,1,2019-06-03,0.2104,0.0972,0.0245,0.6679
regime_adaptive,1,2019-06-10,0.2104,0.0972,0.0245,0.6679
regime_adaptive,1,2019-06-17,0.2104,0.0972,0.0245,0.6679
regime_adaptive,1,2019-06-24,0.2104,0.0972,0.0245,0.6679
regime_adaptive,1,2019-07-01,0.2104,0.0972,0.0245,0.6679
regime_adaptive,1,2019-07-08,0.0692,0.2075,0.0,0.7233
regime_adaptive,1,2019-07-15,0.0672,0.2063,0.0,0.7265
regime_adaptive,1,2019-07-22,0.0636,0.1999,0.0,0.7365
regime_adaptive,1,2019-07-29,0.2572,0.2634,0.0,0.4794
regime_adaptive,1,2019-08-05,0.2751,0.1926,0.0,0.5323
regime_adaptive,1,2019-08-12,0.2639,0.1918,0.0,0.5443
regime_adaptive,1,2019-08-19,0.2508,0.1817,0.0,0.5674
regime_adaptive,1,2019-08-26,0.2504,0.1722,0.0,0.5774
regime_adaptive,1,2019-09-02,0.2648,0.1353,0.0,0.5999
regime_adaptive,1,2019-09-09,0.2555,0.1415,0.0,0.6031
regime_adaptive,1,2019-09-16,0.2464,0.1298,0.0,0.6238
regime_adaptive,1,2019-09-23,0.2386,0.1452,0.0,0.6162
regime_adaptive,1,2019-09-30,0.2218,0.1459,0.0,0.6323
regime_adaptive,1,2019-10-07,0.2184,0.1485,0.0,0.6331
regime_adaptive,1,2019-10-14,0.2145,0.1432,0.0,0.6422
regime_adaptive,1,2019-10-21,0.2214,0.115,0.0,0.6636
regime_adaptive,1,2019-10-28,0.2003,0.1117,0.0,0.688
regime_adaptive,1,2019-11-04,0.209,0.1028,0.0,0.6883
regime_adaptive,1,2019-11-11,0.2257,0.0878,0.0069,0.6795
regime_adaptive,1,2019-11-18,0.2222,0.0838,0.0,0.694
regime_adaptive,1,2019-11-25,0.1977,0.111,0.0146,0.6767
regime_adaptive,1,2019-12-02,0.1944,0.1157,0.0204,0.6695
regime_adaptive,1,2019-12-09,0.1941,0.1145,0.0541,0.6374
regime_adaptive,1,2019-12-16,0.1946,0.1212,0.0652,0.6189
regime_adaptive,1,2019-12-23,0.2073,0.0986,0.0524,0.6417
regime_adaptive,1,2019-12-30,0.212,0.0718,0.0596,0.6565
regime_adaptive,1,2020-01-06,0.2104,0.0972,0.0245,0.6679
regime_adaptive,1,2020-01-13,0.216,0.0982,0.0207,0.6651
regime_adaptive,1,2020-01-20,0.2242,0.0958,0.0989,0.5811
regime_adaptive,1,2020-01-27,0.1996,0.1308,0.1274,0.5422
regime_adaptive,1,2020-02-03,0.2127,0.0768,0.139,0.5715
regime_adaptive,1,2020-02-10,0.194,0.121,0.1574,0.5276
regime_adaptive,1,2020-02-17,0.1768,0.1419,0.1579,0.5234
regime_adaptive,1,2020-02-24,0.1706,0.1698,0.1668,0.4929
regime_adaptive,1,2020-03-02,0.1696,0.176,0.1732,0.4812
regime_adaptive,1,2020-03-09,0.157,0.1839,0.1764,0.4827
regime_adaptive,1,2020-03-16,0.1434,0.2432,0.1757,0.4376
regime_adaptive,1,2020-03-23,0.0982,0.4561,0.1341,0.3115
regime_adaptive,1,2020-03-30,0.0771,0.5638,0.1599,0.1992
regime_adaptive,1,2020-04-06,0.0203,0.7449,0.1864,0.0485
regime_adaptive,1,2020-04-13,0.0005,0.8413,0.1582,0.0
regime_adaptive,1,2020-04-20,0.0,0.8868,0.1132,0.0
regime_adaptive,1,2020-04-27,0.0,0.9147,0.0853,0.0
regime_adaptive,1,2020-05-04,0.0,0.9552,0.0448,0.0
regime_adaptive,1,2020-05-11,0.0,0.9811,0.0189,0.0
regime_adaptive,1,2020-05-18,0.0,0.9965,0.0035,0.0
regime_adaptive,1,2020-05-25,0.0,0.8651,0.1349,0.0
regime_adaptive,1,2020-06-01,0.0,0.8369,0.1631,0.0
regime_adaptive,1,2020-06-08,0.0,0.8534,0.1466,0.0
regime_adaptive,1,2020-06-15,0.0,0.8467,0.1533,0.0
regime_adaptive,1,2020-06-22,0.0,0.8395,0.1605,0.0
regime_adaptive,1,2020-06-29,0.0,0.8276,0.1724,0.0
regime_adaptive,1,2020-07-06,0.0,0.8301,0.1699,0.0
regime_adaptive,1,2020-07-13,0.0053,0.8186,0.1761,0.0
regime_adaptive,1,2020-07-20,0.0083,0.8032,0.1884,0.0
regime_adaptive,1,2020-07-27,0.0,0.7719,0.2281,0.0
regime_adaptive,1,2020-08-03,0.0,0.7805,0.2195,0.0
regime_adaptive,1,2020-08-10,0.0,0.7649,0.2351,0.0
regime_adaptive,1,2020-08-17,0.0,0.7707,0.2225,0.0068
regime_adaptive,1,2020-08-24,0.0,0.7631,0.2342,0.0026
regime_adaptive,1,2020-08-31,0.0,0.7578,0.2304,0.0118
regime_adaptive,1,2020-09-07,0.0,0.7525,0.2314,0.0161
regime_adaptive,1,2020-09-14,0.0,0.7437,0.2414,0.0149
regime_adaptive,1,2020-09-21,0.0,0.7316,0.2441,0.0243
regime_adaptive,1,2020-09-28,0.0,0.7398,0.2398,0.0204
regime_adaptive,1,2020-10-05,0.0,0.7276,0.2362,0.0362
regime_adaptive,1,2020-10-12,0.0,0.7197,0.2224,0.0579
regime_adaptive,1,2020-10-19,0.0,0.728,0.2276,0.0443
regime_adaptive,1,2020-10-26,0.0,0.7299,0.2431,0.027
regime_adaptive,1,2020-11-02,0.0,0.7131,0.2321,0.0548
regime_adaptive,1,2020-11-09,0.0,0.7273,0.2077,0.0651
regime_adaptive,1,2020-11-16,0.0,0.7251,0.2133,0.0615
regime_adaptive,1,2020-11-23,0.0,0.7336,0.2194,0.0471
regime_adaptive,1,2020-11-30,0.0,0.7323,0.2218,0.0458
regime_adaptive,1,2020-12-07,0.0,0.7368,0.2027,0.0605
regime_adaptive,1,2020-12-14,0.0,0.7364,0.1998,0.0637
regime_adaptive,1,2020-12-21,0.0,0.7403,0.2098,0.0499
regime_adaptive,1,2020-12-28,0.0,0.7403,0.2002,0.0596
regime_adaptive,1,2021-01-04,0.0,0.7218,0.2376,0.0406
regime_adaptive,1,2021-01-11,0.0,0.7145,0.2498,0.0357
regime_adaptive,1,2021-01-18,0.0,0.7109,0.2558,0.0333
regime_adaptive,1,2021-01-25,0.0,0.7223,0.26,0.0177
regime_adaptive,1,2021-02-01,0.0,0.7311,0.2632,0.0056
regime_adaptive,1,2021-02-08,0.0,0.7357,0.2643,0.0
regime_adaptive,1,2021-02-15,0.0,0.7447,0.2553,0.0
regime_adaptive,1,2021-02-22,0.0,0.7383,0.2529,0.0088
regime_adaptive,1,2021-03-01,0.0,0.7311,0.2448,0.0241
regime_adaptive,1,2021-03-08,0.0,0.7383,0.2313,0.0304
regime_adaptive,1,2021-03-15,0.0,0.739,0.2336,0.0274
regime_adaptive,1,2021-03-22,0.013,0.7039,0.2729,0.0101
regime_adaptive,1,2021-03-29,0.0152,0.6913,0.2771,0.0164
regime_adaptive,1,2021-04-05,0.0342,0.6598,0.2903,0.0157
regime_adaptive,1,2021-04-12,0.0476,0.6405,0.2812,0.0306
regime_adaptive,1,2021-04-19,0.0665,0.6337,0.2499,0.0499
regime_adaptive,1,2021-04-26,0.0847,0.6149,0.236,0.0644
regime_adaptive,1,2021-05-03,0.0954,0.6074,0.2056,0.0916
regime_adaptive,1,2021-05-10,0.107,0.5971,0.1891,0.1068
regime_adaptive,1,2021-05-17,0.1176,0.5873,0.1808,0.1143
regime_adaptive,1,2021-05-24,0.0619,0.6422,0.2216,0.0743
regime_adaptive,1,2021-05-31,0.0742,0.6469,0.185,0.0939
regime_adaptive,1,2021-06-07,0.088,0.6333,0.1694,0.1093
regime_adaptive,1,2021-06-14,0.0931,0.6248,0.1742,0.108
regime_adaptive,1,2021-06-21,0.092,0.6282,0.1604,0.1194
regime_adaptive,1,2021-06-28,0.083,0.6309,0.1748,0.1113
regime_adaptive,1,2021-07-05,0.0897,0.6248,0.1781,0.1074
regime_adaptive,1,2021-07-12,0.118,0.5486,0.2751,0.0583
regime_adaptive,1,2021-07-19,0.1476,0.4873,0.339,0.0261
regime_adaptive,1,2021-07-26,0.2225,0.4896,0.2287,0.0591
regime_adaptive,1,2021-08-02,0.2549,0.4399,0.2753,0.0299
regime_adaptive,1,2021-08-09,0.2612,0.4032,0.3356,0.0
regime_adaptive,1,2021-08-16,0.2918,0.3722,0.336,0.0
regime_adaptive,1,2021-08-23,0.3044,0.3592,0.3364,0.0
regime_adaptive,1,2021-08-30,0.3127,0.3575,0.3298,0.0
regime_adaptive,1,2021-09-06,0.3215,0.3463,0.3322,0.0
regime_adaptive,1,2021-09-13,0.3216,0.3392,0.3392,0.0
regime_adaptive,1,2021-09-20,0.3284,0.3403,0.3313,0.0
regime_adaptive,1,2021-09-27,0.3201,0.3412,0.3386,0.0
regime_adaptive,1,2021-10-04,0.3172,0.3494,0.3334,0.0
regime_adaptive,1,2021-10-11,0.319,0.3486,0.3323,0.0
regime_adaptive,1,2021-10-18,0.3264,0.339,0.3346,0.0
regime_adaptive,1,2021-10-25,0.3361,0.3295,0.3344,0.0
regime_adaptive,1,2021-11-01,0.3409,0.3389,0.3202,0.0
regime_adaptive,1,2021-11-08,0.3383,0.3333,0.3284,0.0
regime_adaptive,1,2021-11-15,0.3446,0.3281,0.3273,0.0
regime_adaptive,1,2021-11-22,0.3543,0.3123,0.3334,0.0
regime_adaptive,1,2021-11-29,0.3594,0.2967,0.3439,0.0
regime_adaptive,1,2021-12-06,0.3613,0.2895,0.3492,0.0
regime_adaptive,1,2021-12-13,0.372,0.2805,0.3475,0.0
regime_adaptive,1,2021-12-20,0.3934,0.275,0.3316,0.0
regime_adaptive,1,2021-12-27,0.401,0.271,0.3281,0.0
regime_adaptive,1,2022-01-03,0.4196,0.2814,0.299,0.0
regime_adaptive,1,2022-01-10,0.4248,0.2853,0.2899,0.0
regime_adaptive,1,2022-01-17,0.4282,0.2852,0.2866,0.0
regime_adaptive,1,2022-01-24,0.4404,0.2683,0.2913,0.0
regime_adaptive,1,2022-01-31,0.4398,0.2438,0.3164,0.0
regime_adaptive,1,2022-02-07,0.4344,0.2293,0.3364,0.0
regime_adaptive,1,2022-02-14,0.4471,0.1995,0.3236,0.0298
regime_adaptive,1,2022-02-21,0.4489,0.2055,0.3348,0.0107
regime_adaptive,1,2022-02-28,0.4479,0.197,0.3477,0.0074
regime_adaptive,1,2022-03-07,0.4466,0.1879,0.3557,0.0098
regime_adaptive,1,2022-03-14,0.419,0.1829,0.3914,0.0067
regime_adaptive,1,2022-03-21,0.4098,0.1769,0.4033,0.0099
regime_adaptive,1,2022-03-28,0.4028,0.1687,0.4225,0.0061
regime_adaptive,1,2022-04-04,0.3922,0.166,0.4325,0.0093
regime_adaptive,1,2022-04-11,0.3739,0.164,0.451,0.0112
regime_adaptive,1,2022-04-18,0.347,0.147,0.4879,0.0182
regime_adaptive,1,2022-04-25,0.3374,0.1557,0.4957,0.0113
regime_adaptive,1,2022-05-02,0.3284,0.154,0.5093,0.0083
regime_adaptive,1,2022-05-09,0.3197,0.1437,0.5284,0.0082
regime_adaptive,1,2022-05-16,0.3111,0.1452,0.5415,0.0021
regime_adaptive,1,2022-05-23,0.3439,0.1122,0.5383,0.0056
regime_adaptive,1,2022-05-30,0.3395,0.1074,0.5531,0.0
regime_adaptive,1,2022-06-06,0.3414,0.1013,0.5573,0.0
regime_adaptive,1,2022-06-13,0.3318,0.1057,0.5625,0.0
regime_adaptive,1,2022-06-20,0.3189,0.1009,0.5802,0.0
regime_adaptive,1,2022-06-27,0.3087,0.1018,0.5895,0.0
regime_adaptive,1,2022-07-04,0.3073,0.104,0.5887,0.0
regime_adaptive,1,2022-07-11,0.2894,0.1467,0.5639,0.0
regime_adaptive,1,2022-07-18,0.2635,0.1975,0.539,0.0
regime_adaptive,1,2022-07-25,0.316,0.0895,0.5945,0.0
regime_adaptive,1,2022-08-01,0.2839,0.1619,0.5542,0.0
regime_adaptive,1,2022-08-08,0.2469,0.2433,0.5098,0.0
regime_adaptive,1,2022-08-15,0.2175,0.3051,0.4774,0.0
regime_adaptive,1,2022-08-22,0.2001,0.3171,0.4827,0.0
regime_adaptive,1,2022-08-29,0.1981,0.292,0.5099,0.0
regime_adaptive,1,2022-09-05,0.2011,0.2562,0.5427,0.0
regime_adaptive,1,2022-09-12,0.204,0.2422,0.5538,0.0
regime_adaptive,1,2022-09-19,0.1968,0.2296,0.5737,0.0
regime_adaptive,1,2022-09-26,0.2043,0.203,0.5927,0.0
regime_adaptive,1,2022-10-03,0.2005,0.1948,0.6048,0.0
regime_adaptive,1,2022-10-10,0.1876,0.1924,0.62,0.0
regime_adaptive,1,2022-10-17,0.1721,0.1796,0.6483,0.0
regime_adaptive,1,2022-10-24,0.1666,0.1643,0.6624,0.0067
regime_adaptive,1,2022-10-31,0.1742,0.1279,0.6824,0.0155
regime_adaptive,1,2022-11-07,0.1781,0.1234,0.6786,0.0199
regime_adaptive,1,2022-11-14,0.1771,0.1354,0.6741,0.0135
regime_adaptive,1,2022-11-21,0.1695,0.1354,0.6481,0.047
regime_adaptive,1,2022-11-28,0.1619,0.1398,0.6588,0.0395
regime_adaptive,1,2022-12-05,0.1636,0.1257,0.6579,0.0528
regime_adaptive,1,2022-12-12,0.1608,0.1329,0.6466,0.0597
regime_adaptive,1,2022-12-19,0.1616,0.1574,0.6052,0.0758
regime_adaptive,1,2022-12-26,0.1581,0.1482,0.6094,0.0843
regime_adaptive,4,2019-01-07,0.1158,0.2222,0.2043,0.4577
regime_adaptive,4,2019-01-14,0.1158,0.2222,0.2043,0.4577
regime_adaptive,4,2019-01-21,0.1158,0.2222,0.2043,0.4577
regime_adaptive,4,2019-01-28,0.1158,0.2222,0.2043,0.4577
regime_adaptive,4,2019-02-04,0.1158,0.2222,0.2043,0.4577
regime_adaptive,4,2019-02-11,0.1158,0.2222,0.2043,0.4577
regime_adaptive,4,2019-02-18,0.1158,0.2222,0.2043,0.4577
regime_adaptive,4,2019-02-25,0.1158,0.2222,0.2043,0.4577
regime_adaptive,4,2019-03-04,0.1158,0.2222,0.2043,0.4577
regime_adaptive,4,2019-03-11,0.1158,0.2222,0.2043,0.4577
regime_adaptive,4,2019-03-18,0.1158,0.2222,0.2043,0.4577
regime_adaptive,4,2019-03-25,0.1158,0.2222,0.2043,0.4577
regime_adaptive,4,2019-04-01,0.1158,0.2222,0.2043,0.4577
regime_adaptive,4,2019-04-08,0.1158,0.2222,0.2043,0.4577
regime_adaptive,4,2019-04-15,0.1158,0.2222,0.2043,0.4577
regime_adaptive,4,2019-04-22,0.1158,0.2222,0.2043,0.4577
regime_adaptive,4,2019-04-29,0.1158,0.2222,0.2043,0.4577
regime_adaptive,4,2019-05-06,0.1158,0.2222,0.2043,0.4577
regime_adaptive,4,2019-05-13,0.1158,0.2222,0.2043,0.4577
regime_adaptive,4,2019-05-20,0.1158,0.2222,0.2043,0.4577
regime_adaptive,4,2019-05-27,0.1158,0.2222,0.2043,0.4577
regime_adaptive,4,2019-06-03,0.1158,0.2222,0.2043,0.4577
regime_adaptive,4,2019-06-10,0.1158,0.2222,0.2043,0.4577
regime_adaptive,4,2019-06-17,0.1158,0.2222,0.2043,0.4577
regime_adaptive,4,2019-06-24,0.1158,0.2222,0.2043,0.4577
regime_adaptive,4,2019-07-01,0.1158,0.2222,0.2043,0.4577
regime_adaptive,4,2019-07-08,0.2501,0.2734,0.3681,0.1083
regime_adaptive,4,2019-07-15,0.2628,0.2132,0.3582,0.1658
regime_adaptive,4,2019-07-22,0.2666,0.173,0.3377,0.2227
regime_adaptive,4,2019-07-29,0.2435,0.1925,0.2909,0.2732
regime_adaptive,4,2019-08-05,0.2412,0.1854,0.2844,0.289
regime_adaptive,4,2019-08-12,0.2192,0.2112,0.2777,0.2918
regime_adaptive,4,2019-08-19,0.204,0.2153,0.2966,0.2841
regime_adaptive,4,2019-08-26,0.1832,0.2202,0.3159,0.2808
regime_adaptive,4,2019-09-02,0.179,0.2008,0.3323,0.2878
regime_adaptive,4,2019-09-09,0.171,0.194,0.3119,0.3231
regime_adaptive,4,2019-09-16,0.1634,0.196,0.3174,0.3232
regime_adaptive,4,2019-09-23,0.1578,0.202,0.3157,0.3245
regime_adaptive,4,2019-09-30,0.1558,0.2164,0.295,0.3328
regime_adaptive,4,2019-10-07,0.1331,0.2374,0.2557,0.3738
regime_adaptive,4,2019-10-14,0.1481,0.1912,0.2721,0.3885
regime_adaptive,4,2019-10-21,0.1436,0.2086,0.2999,0.3479
regime_adaptive,4,2019-10-28,0.1367,0.2129,0.2984,0.3519
regime_adaptive,4,2019-11-04,0.1143,0.2344,0.3016,0.3496
regime_adaptive,4,2019-11-11,0.1187,0.2271,0.3015,0.3527
regime_adaptive,4,2019-11-18,0.117,0.2299,0.3075,0.3455
regime_adaptive,4,2019-11-25,0.1217,0.2324,0.3145,0.3313
regime_adaptive,4,2019-12-02,0.1269,0.2243,0.2802,0.3685
regime_adaptive,4,2019-12-09,0.1366,0.1944,0.2938,0.3752
regime_adaptive,4,2019-12-16,0.1303,0.2025,0.2847,0.3826
regime_adaptive,4,2019-12-23,0.1234,0.2035,0.276,0.3971
regime_adaptive,4,2019-12-30,0.1263,0.1898,0.2756,0.4083
regime_adaptive,4,2020-01-06,0.1158,0.2222,0.2043,0.4577
regime_adaptive,4,2020-01-13,0.1144,0.2126,0.2035,0.4696
regime_adaptive,4,2020-01-20,0.104,0.2303,0.2226,0.4432
regime_adaptive,4,2020-01-27,0.0894,0.2416,0.2298,0.4393
regime_adaptive,4,2020-02-03,0.0801,0.2733,0.2445,0.4022
regime_adaptive,4,2020-02-10,0.0786,0.2893,0.2366,0.3955
regime_adaptive,4,2020-02-17,0.0638,0.3236,0.2402,0.3724
regime_adaptive,4,2020-02-24,0.0539,0.3867,0.2062,0.3532
regime_adaptive,4,2020-03-02,0.0288,0.4636,0.2654,0.2422
regime_adaptive,4,2020-03-09,0.0,0.5623,0.3269,0.1107
